Package_Name	Class_Name	Function_Name	Func_Readability
net.sourceforge.ganttproject.calendar	IntervalManager	belongsToInterval		0.345
net.sourceforge.ganttproject.calendar	IntervalManager	appendLockedDaysOfInterval		0.26384259259259263
net.sourceforge.ganttproject.calendar	IntervalManager	appendIntervalsDays		0.24930555555555556
net.sourceforge.ganttproject.calendar	IntervalType	setDescription		0.645
net.sourceforge.ganttproject.calendar	IntervalType	setLocked		0.42
net.sourceforge.ganttproject.calendar	IntervalType	setColor		0.69
net.sourceforge.ganttproject.calendar	IntervalType	compareTo		0.0
net.sourceforge.ganttproject.calendar	IntervalType	setIntervals		0.0
net.sourceforge.ganttproject.calendar	TimeUnitRangeOptions	TimeUnitRangeOptions		0.0
net.sourceforge.ganttproject.calendar	LoadingSemaphor	setMinimalUnit		0.88
net.sourceforge.ganttproject.calendar	LoadingSemaphor	setMaximalUnit		0.88
net.sourceforge.ganttproject.calendar	LoadingSemaphor	findTimeUnit		0.645
net.sourceforge.ganttproject.calendar	WeekendCalendarImpl	WeekendCalendarImpl		0.0
net.sourceforge.ganttproject.calendar	WeekendCalendarImpl	isWeekend		0.0
net.sourceforge.ganttproject.calendar	WeekendCalendarImpl	getStateChangeDate		0.0
