Package_Name	Class_Name	Function_Name	Func_Readability
org.jfree.chart.axis	CategoryAxis	removeCategoryLabelToolTip		NaN
org.jfree.chart.axis	CategoryAxis	addCategoryLabelURL		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryLabelURL		NaN
org.jfree.chart.axis	CategoryAxis	removeCategoryLabelURL		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryJava2DCoordinate		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryStart		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryMiddle		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryEnd		NaN
org.jfree.chart.axis	CategoryAxis	getCategorySeriesMiddle		NaN
org.jfree.chart.axis	CategoryAxis	calculateCategorySize		NaN
org.jfree.chart.axis	CategoryAxis	calculateCategoryGapSize		NaN
org.jfree.chart.axis	CategoryAxis	drawCategoryLabels		NaN
org.jfree.chart.axis	CategoryAxis	drawTickMarks		NaN
org.jfree.chart.axis	CategoryAxis	createLabel		NaN
org.jfree.chart.axis	CategoryAxis	calculateTextBlockWidth		NaN
org.jfree.chart.axis	CategoryAxis	calculateTextBlockHeight		NaN
org.jfree.chart.axis	CategoryAxis	readPaintMap		NaN
org.jfree.chart.axis	CategoryAxis	writePaintMap		NaN
org.jfree.chart.axis	CategoryAxis	equalPaintMaps		NaN
org.jfree.chart.axis	CategoryAxis3D	CategoryAxis3D		NaN
org.jfree.chart.axis	CategoryLabelPosition	CategoryLabelPosition		NaN
org.jfree.chart.axis	CategoryLabelPositions	createUpRotationLabelPositions		NaN
org.jfree.chart.axis	CategoryLabelPositions	createDownRotationLabelPositions		NaN
org.jfree.chart.axis	CategoryLabelPositions	CategoryLabelPositions		NaN
org.jfree.chart.axis	CategoryLabelPositions	getLabelPosition		NaN
org.jfree.chart.axis	CategoryLabelPositions	replaceTopPosition		NaN
org.jfree.chart.axis	CategoryLabelPositions	replaceBottomPosition		NaN
org.jfree.chart.axis	CategoryLabelPositions	replaceLeftPosition		NaN
org.jfree.chart.axis	CategoryLabelPositions	replaceRightPosition		NaN
org.jfree.chart.axis	CategoryLabelWidthType	CategoryLabelWidthType		NaN
org.jfree.chart.axis	CategoryTick	CategoryTick		NaN
org.jfree.chart.axis	ColorBar	ColorBar		NaN
org.jfree.chart.axis	ColorBar	configure		NaN
org.jfree.chart.axis	ColorBar	setAxis		NaN
org.jfree.chart.axis	ColorBar	drawColorBar		NaN
org.jfree.chart.axis	ColorBar	getPaint		NaN
org.jfree.chart.axis	ColorBar	setColorPalette		NaN
org.jfree.chart.axis	ColorBar	setMaximumValue		NaN
org.jfree.chart.axis	ColorBar	setMinimumValue		NaN
org.jfree.chart.axis	ColorBar	calculateBarThickness		NaN
org.jfree.chart.axis	CompassFormat	CompassFormat		NaN
org.jfree.chart.axis	CompassFormat	getDirectionCode		NaN
org.jfree.chart.axis	CompassFormat	format		NaN
org.jfree.chart.axis	CompassFormat	parse		NaN
org.jfree.chart.axis	CyclicNumberAxis	CyclicNumberAxis		NaN
org.jfree.chart.axis	CyclicNumberAxis	setAdvanceLineVisible		NaN
org.jfree.chart.axis	CyclicNumberAxis	setAdvanceLinePaint		NaN
org.jfree.chart.axis	CyclicNumberAxis	setAdvanceLineStroke		NaN
org.jfree.chart.axis	CyclicNumberAxis	setBoundMappedToLastCycle		NaN
org.jfree.chart.axis	CyclicNumberAxis	selectHorizontalAutoTickUnit		NaN
org.jfree.chart.axis	CyclicNumberAxis	selectVerticalAutoTickUnit		NaN
org.jfree.chart.axis	CycleBoundTick	CycleBoundTick		NaN
org.jfree.chart.axis	CycleBoundTick	calculateAnchorPoint		NaN
org.jfree.chart.axis	CycleBoundTick	refreshTicksHorizontal		NaN
org.jfree.chart.axis	CycleBoundTick	refreshVerticalTicks		NaN
org.jfree.chart.axis	CycleBoundTick	java2DToValue		NaN
org.jfree.chart.axis	CycleBoundTick	valueToJava2D		NaN
org.jfree.chart.axis	CycleBoundTick	centerRange		NaN
org.jfree.chart.axis	CycleBoundTick	setAutoRangeMinimumSize		NaN
